Barcode	Description	UnitRRP	Category	CategoryID	CategoryFullNodeList
9770956808876	People(The)	50	Unclassified	1	::Unclassified
9770957240132	Classic American	399	Unclassified	1	::Unclassified
9770957418135	Shooting Gazette (The)	375	Unclassified	1	::Unclassified
9770957588227	Bbc Good Food	310	Unclassified	1	::Unclassified
9770957588982	Bbc Good Food	425	Unclassified	1	::Unclassified
9770957623515	Daily Star Monday	10	Unclassified	1	::Unclassified
9770957662132	Mixmag	420	Unclassified	1	::Unclassified
9770957894182	Elle Decoration	420	Unclassified	1	::Unclassified
9770957985941	Yours	150	Unclassified	1	::Unclassified
9770958066106	Parkers Car Price Guide	399	Unclassified	1	::Unclassified
9770958198142	Period Living	350	Unclassified	1	::Unclassified
9770958239142	Auto Trader Southern	200	Unclassified	1	::Unclassified
9770958327757	Great Yarmouth Mercury	65	Unclassified	1	::Unclassified
9770958389816	E Angl D Times 	55	Unclassified	1	::Unclassified
9770958390249	E Angl D Times Thu	55	Unclassified	1	::Unclassified
9770958391116	East Anglian Daily Times	60	Unclassified	1	::Unclassified
9770958422148	Trial & Motocross	200	Unclassified	1	::Unclassified
9770958426160	Auto Trader Tha Vall	290	Unclassified	1	::Unclassified
9770958505162	Evening Star Sat	40	Unclassified	1	::Unclassified
9770958575226	The Herald	38	Unclassified	1	::Unclassified
9770958575349	The Herald Thu	40	Unclassified	1	::Unclassified
9770958796195	Scottish Auto Trader	270	Unclassified	1	::Unclassified
9770958983236	Take A Break	78	Unclassified	1	::Unclassified
9770958983830	Take A Break	160	Unclassified	1	::Unclassified
9770959090193	Classic Motorcycle Mechanics	380	Unclassified	1	::Unclassified
9770959114165	Puzzle Monthly Collection	250	Unclassified	1	::Unclassified
9770959838122	Fly Fishing & Fly Tying	290	Unclassified	1	::Unclassified
9770959858526	Express And Star	42	Unclassified	1	::Unclassified
9770959957052	Focus On Africa	325	Unclassified	1	::Unclassified
9770960042310	Yorkshire Post Special Edition	100	Unclassified	1	::Unclassified
9770960357452	Evening Chronicle Fri	44	Unclassified	1	::Unclassified
9770960357639	Evening Chronicle (The)	48	Unclassified	1	::Unclassified
9770960359111	Best Of Mayfair	475	Unclassified	1	::Unclassified
9770961053049	Hereford Times	70	Unclassified	1	::Unclassified
9770961333240	Ilford Gazette	70	Unclassified	1	::Unclassified
9770961434220	Express & Echo Tue	36	Unclassified	1	::Unclassified
9770961434350	Express & Echo Fri	38	Unclassified	1	::Unclassified
9770961477227	Disney & Me	255	Unclassified	1	::Unclassified
9770961486045	Surrey Herald	60	Unclassified	1	::Unclassified
9770961798155	Fast Bikes	399	Unclassified	1	::Unclassified
9770961878130	Derby Evening Telegraph	40	Unclassified	1	::Unclassified
9770961878437	Derby Telegraph	45	Unclassified	1	::Unclassified
9770961886876	Radio Times Christmas	280	Unclassified	1	::Unclassified
9770961887163	Radio Times Lond	110	Unclassified	1	::Unclassified
9770961887897	Radio Times London Midlands An	250	Unclassified	1	::Unclassified
9770961936281	Somerset Life	295	Unclassified	1	::Unclassified
9770962092054	Herne Bay Times	65	Unclassified	1	::Unclassified
9770962127046	Folkstone Herald	70	Unclassified	1	::Unclassified
9770962166250	Tv Times England	98	Unclassified	1	::Unclassified
9770962228323	Aberdeen Evening Express	42	Unclassified	1	::Unclassified
9770962230128	Press And Journal Tues	48	Unclassified	1	::Unclassified
9770962232085	Grantham Journal	70	Unclassified	1	::Unclassified
9770962234089	Lincs Free Press	50	Unclassified	1	::Unclassified
9770962235055	Stamford Mercury	115	Unclassified	1	::Unclassified
9770962237097	Melton Times	65	Unclassified	1	::Unclassified
9770962246174	Shout	250	Unclassified	1	::Unclassified
9770962301989	Leamington Courier	60	Unclassified	1	::Unclassified
9770962324070	Lincs Standard Skegness	53	Unclassified	1	::Unclassified
9770962336073	Battle Observer	50	Unclassified	1	::Unclassified
9770962341008	North Devon Journal	90	Unclassified	1	::Unclassified
9770962349264	Northants Evening Telegraph Sa	43	Unclassified	1	::Unclassified
9770962443115	Chester Chronicle	77	Unclassified	1	::Unclassified
9770962500252	Lincolnshire Echo Friday	38	Unclassified	1	::Unclassified
9770962500740	Lincolnshire Echo	100	Unclassified	1	::Unclassified
9770962568146	Sandbach Chronicle	85	Unclassified	1	::Unclassified
9770962676094	Fenland Citizem	50	Unclassified	1	::Unclassified
9770962689568	Argus Fri	40	Unclassified	1	::Unclassified
9770962773144	Basingstoke Gazette	55	Unclassified	1	::Unclassified
9770962783556	Dorset Echo Fri	35	Unclassified	1	::Unclassified
9770962822217	Oxford Mail Mon	45	Unclassified	1	::Unclassified
9770962860127	The Gleaner	80	Unclassified	1	::Unclassified
9770962988111	Eastbourne Herald	80	Unclassified	1	::Unclassified
9770962990244	Littlehampton Gazette	60	Unclassified	1	::Unclassified
9770962993139	Shoreham Herald	70	Unclassified	1	::Unclassified
9770963047107	Murder Most Foul	360	Unclassified	1	::Unclassified
9770963149122	Yorkshire Post Tue	55	Unclassified	1	::Unclassified
9770963203251	Falkirk Herald	55	Unclassified	1	::Unclassified
9770963225321	Yorkshire Evening Post Tue	55	Unclassified	1	::Unclassified
9770963225857	Yorkshire Evening Post Fri	45	Unclassified	1	::Unclassified
9770963242267	Gazette Sat	48	Unclassified	1	::Unclassified
9770963242465	Shields Gazette Sat	55	Unclassified	1	::Unclassified
9770963269240	North Shropshire Chronicle	40	Unclassified	1	::Unclassified
9770963286087	Cheddar Valley Gazette	60	Unclassified	1	::Unclassified
9770963324246	Glos Echo Thur	42	Unclassified	1	::Unclassified
9770963359040	Somerset Guardian	80	Unclassified	1	::Unclassified
9770963370182	Bognor Observer	95	Unclassified	1	::Unclassified
9770963372988	Chichester Obs Gol Jubilee	300	Unclassified	1	::Unclassified
9770963457357	Driffield Times	50	Unclassified	1	::Unclassified
9770963777035	Enfield Gazette	40	Unclassified	1	::Unclassified
9770963790195	Chorley Guardian	95	Unclassified	1	::Unclassified
9770963891175	Barbie	250	Unclassified	1	::Unclassified
9770963891977	Barbie	399	Unclassified	1	::Unclassified
9770963899140	Sunderland Echo Thur	45	Unclassified	1	::Unclassified
9770963899263	Sunderland Echo	48	Unclassified	1	::Unclassified
9770963899614	Sunderland Echo Monday	65	Unclassified	1	::Unclassified
9770964096074	Lancashire Evening Post	50	Unclassified	1	::Unclassified
9770964096395	Lancashire Evening Post	55	Unclassified	1	::Unclassified
9770964119520	Harrogate Advertiser	120	Unclassified	1	::Unclassified
9770964137067	Kent Messenger	80	Unclassified	1	::Unclassified
9770964140074	East Kent Mercury	80	Unclassified	1	::Unclassified
9770964216335	The Doncaster Star	47	Unclassified	1	::Unclassified
9770964217660	Green Un	100	Unclassified	1	::Unclassified
9770964364074	Hayes Harlington Gazette	70	Unclassified	1	::Unclassified
9770964747228	Admart Freeads	170	Unclassified	1	::Unclassified
9770965397750	Sport	60	Unclassified	1	::Unclassified
9770965424999	Official Nintendo	450	Unclassified	1	::Unclassified
9770965646179	Hampshire Chronicle	70	Unclassified	1	::Unclassified
9770965909168	Mansfield Chad	70	Unclassified	1	::Unclassified
9770965943117	Herald Mon	100	Unclassified	1	::Unclassified
9770965943260	Herald Sat	120	Unclassified	1	::Unclassified
9770965943766	Herald (The) Sat	160	Unclassified	1	::Unclassified
9770966093149	Fhm	380	Unclassified	1	::Unclassified
9770966194655	Loughborough Echo	70	Unclassified	1	::Unclassified
9770966313650	Hexham Courant	80	Unclassified	1	::Unclassified
9770966321136	Holyhead Mail	80	Unclassified	1	::Unclassified
9770966353168	Truck And Driver	285	Unclassified	1	::Unclassified
9770966586108	Buxton Advertiser	50	Unclassified	1	::Unclassified
9770966651172	Trade It	180	Unclassified	1	::Unclassified
9770966811996	Cross Stitcher	599	Unclassified	1	::Unclassified
9770966849173	Inside Soap	155	Unclassified	1	::Unclassified
9770966849975	Inside Soap	199	Unclassified	1	::Unclassified
9770967123135	Ride BMX	380	Unclassified	1	::Unclassified
9770967281484	Bingham Advertiser	65	Unclassified	1	::Unclassified
9770967309355	Burton Mail	45	Unclassified	1	::Unclassified
9770967309515	Burton Mail	50	Unclassified	1	::Unclassified
9770967450163	Auto Express Special	230	Unclassified	1	::Unclassified
9770967450965	Auto Express	240	Unclassified	1	::Unclassified
9770967471984	Noddy	265	Unclassified	1	::Unclassified
9770968013015	Practical Farm Ideas	385	Unclassified	1	::Unclassified
9770968386065	Ealing-Acton Gazette	65	Unclassified	1	::Unclassified
9770968393087	Southall Gazette	80	Unclassified	1	::Unclassified
9770968694054	Bbc Toybox	125	Unclassified	1	::Unclassified
9770968838991	Shout	499	Unclassified	1	::Unclassified
9770969257173	Cycle Sport	410	Unclassified	1	::Unclassified
9770969570265	Southern Daily Echo	85	Unclassified	1	::Unclassified
9771039017086	Nexus	425	Unclassified	1	::Unclassified
9771047163973	Quiltmaker	425	Unclassified	1	::Unclassified
9771051740115	Usa Today	130	Unclassified	1	::Unclassified
9771054771093	Allure	395	Unclassified	1	::Unclassified
9771058098073	Hairdo Ideas	295	Unclassified	1	::Unclassified
9771058301005	Short Hair	299	Unclassified	1	::Unclassified
9771059916048	Mens Exercise	375	Unclassified	1	::Unclassified
9771070118018	Tattoo Flash	425	Unclassified	1	::Unclassified
9771071768045	Skin Ink	425	Unclassified	1	::Unclassified
9771072838044	Tattoo Savage	425	Unclassified	1	::Unclassified
9771075081003	Celebrity Skin	375	Unclassified	1	::Unclassified
9771088245003	Tattoos	375	Unclassified	1	::Unclassified
9771097293033	Celebrity Hairstyle Pres	299	Unclassified	1	::Unclassified
9771099672034	Racer X Illustrated	399	Unclassified	1	::Unclassified
9771120498329	Corriere Della Sera	180	Unclassified	1	::Unclassified
9771120506277	Gazetta Dello Sport Sun	160	Unclassified	1	::Unclassified
9771134658139	El Pais	130	Unclassified	1	::Unclassified
9771134658429	El Pais	180	Unclassified	1	::Unclassified
9771212123009	Over 50 Dvd	999	Unclassified	1	::Unclassified
9771230791006	Tele Tydzien	135	Unclassified	1	::Unclassified
9771230860924	Claudia Plus	599	Unclassified	1	::Unclassified
9771232850909	Pani Domo	119	Unclassified	1	::Unclassified
9771233298908	Dziecko	399	Unclassified	1	::Unclassified
9771247482072	Adoujourdhui	120	Unclassified	1	::Unclassified
9771327929008	Heavy Duty	650	Unclassified	1	::Unclassified
9771350697103	Terrorizer	399	Unclassified	1	::Unclassified
9771350962157	Bbc Top Gear	399	Unclassified	1	::Unclassified
9771351019157	Mojo	460	Unclassified	1	::Unclassified
9771351200166	Radio Times Scotl	110	Unclassified	1	::Unclassified
9771351201910	Radio Times Yorks N/E	125	Unclassified	1	::Unclassified
9771351271128	Puzzle Selection	200	Unclassified	1	::Unclassified
9771351299078	Market Rasen Mail	55	Unclassified	1	::Unclassified
9771352308243	Asian Age Thu	80	Unclassified	1	::Unclassified
9771352754361	Daily Jang Sat	70	Unclassified	1	::Unclassified
9771353347166	Loaded	280	Unclassified	1	::Unclassified
9771353347258	Loaded	420	Unclassified	1	::Unclassified
9771353393460	Leicester Mercury Sat	40	Unclassified	1	::Unclassified
9771353435405	Hamilton Advertiser	90	Unclassified	1	::Unclassified
9771353931174	Stevenage Comet	85	Unclassified	1	::Unclassified
9771354061139	Top Marques	395	Unclassified	1	::Unclassified
9771354356068	Carp Talk	175	Unclassified	1	::Unclassified
9771354605142	Fife Free Press	47	Unclassified	1	::Unclassified
9771354606446	East Fife Mail	60	Unclassified	1	::Unclassified
9771354608686	Fife Herald	85	Unclassified	1	::Unclassified
9771354918020	Northumberland Gazette	65	Unclassified	1	::Unclassified
9771355086650	Bellshill Speaker	80	Unclassified	1	::Unclassified
9771355134344	North Shropshire Chronicle	45	Unclassified	1	::Unclassified
9771355366394	Colne Times	110	Unclassified	1	::Unclassified
9771355425190	Zest	450	Unclassified	1	::Unclassified
9771355668146	Best of British	395	Unclassified	1	::Unclassified
9771355829141	Autocar	310	Unclassified	1	::Unclassified
9771355829943	Autocar	495	Unclassified	1	::Unclassified
9771355934456	Southern Reporter	80	Unclassified	1	::Unclassified
9771355967133	Sugar	285	Unclassified	1	::Unclassified
9771356259992	Classic Fm Magazine	485	Unclassified	1	::Unclassified
9771356463139	Top Of The Pops	250	Unclassified	1	::Unclassified
9771356463948	Top Of The Pops	245	Unclassified	1	::Unclassified
9771356743958	Mens Health	200	Unclassified	1	::Unclassified
9771356863137	Gazette	75	Unclassified	1	::Unclassified
9771357086122	Maxim	390	Unclassified	1	::Unclassified
9771357381005	Lucky Seven Puzzles	180	Unclassified	1	::Unclassified
9770955184049	Razzle	350	Unclassified	1	::Unclassified
9770955185077	Razzle Extreme	300	Unclassified	1	::Unclassified
9770955260125	Master Detective Summer Specia	450	Unclassified	1	::Unclassified
9770955263171	True Crime Special	450	Unclassified	1	::Unclassified
9770955493189	Todays Golfer	375	Unclassified	1	::Unclassified
9770955494209	Match	199	Unclassified	1	::Unclassified
9770955706050	Kindred Spirit	380	Unclassified	1	::Unclassified
9770955875978	Scotland on Sunday	160	Unclassified	1	::Unclassified
9770956138379	Sunday Times	250	Unclassified	1	::Unclassified
9770956156212	Puzzler (The)	195	Unclassified	1	::Unclassified
9770956159213	Puzzler Collection	270	Unclassified	1	::Unclassified
9770956164170	Kriss Kross	190	Unclassified	1	::Unclassified
9770956167133	Puzzle Compendium	235	Unclassified	1	::Unclassified
9770956211218	Puzzler Quiz Kids	185	Unclassified	1	::Unclassified
9770956660139	Gun Mart	310	Unclassified	1	::Unclassified
9770956805547	Daily Mirror Thu	25	Unclassified	1	::Unclassified
9770956807275	Sunday Mirror	110	Unclassified	1	::Unclassified
9770956808371	Sunday People	95	Unclassified	1	::Unclassified
9770957200129	Junior Mini Fun	195	Unclassified	1	::Unclassified
9770957418111	Shooting Gazette (The)	350	Unclassified	1	::Unclassified
9770957529954	Leopard	335	Unclassified	1	::Unclassified
9770957588289	BBC Good Food	380	Unclassified	1	::Unclassified
9770957592156	Health & Fitness	360	Unclassified	1	::Unclassified
9770957623836	Daily Star	35	Unclassified	1	::Unclassified
9770957894168	Elle Decoration	400	Unclassified	1	::Unclassified
9770957985927	Yours	90	Unclassified	1	::Unclassified
9770958052192	Fast Ford	435	Unclassified	1	::Unclassified
9770958198128	Period Living	340	Unclassified	1	::Unclassified
9770958236172	Tv Hits	140	Unclassified	1	::Unclassified
9770958291744	Dereham & Fakenham Times	65	Unclassified	1	::Unclassified
9770958389457	E Angl D Times (East) Fri	50	Unclassified	1	::Unclassified
9770958389960	E Angl D Times Sat	100	Unclassified	1	::Unclassified
9770958390522	East Anglian	70	Unclassified	1	::Unclassified
9770958391369	East Anglia Daily Times	130	Unclassified	1	::Unclassified
9770958426146	Auto Trader Tha Vall	250	Unclassified	1	::Unclassified
9770958505148	Evening Star Thu	40	Unclassified	1	::Unclassified
9770958505360	Evening Star Sat	50	Unclassified	1	::Unclassified
9770958575318	The Herald Mon	40	Unclassified	1	::Unclassified
9770958589162	Auto Trader Midlands	325	Unclassified	1	::Unclassified
9770958902992	Match Fishing	450	Unclassified	1	::Unclassified
9770958983816	Take A Break	150	Unclassified	1	::Unclassified
9770959090179	Classic Motorcycle Mechanics	360	Unclassified	1	::Unclassified
9770959107211	Dorset Life	270	Unclassified	1	::Unclassified
9770959712200	Classic Bike Guide	399	Unclassified	1	::Unclassified
9770959858458	Express And Sta Fri	40	Unclassified	1	::Unclassified
9770959858748	Express & Star (City Final)	50	Unclassified	1	::Unclassified
9770960042266	Lancashire Explorer Magazine	150	Unclassified	1	::Unclassified
9770960357421	Evening Chronicle Tues	44	Unclassified	1	::Unclassified
9770960357612	Evening Chronicle	48	Unclassified	1	::Unclassified
9770960359098	Best Of Mayfair	395	Unclassified	1	::Unclassified
9770960563068	Sports Pink (The)	55	Unclassified	1	::Unclassified
9770961158737	Brighouse Echo	80	Unclassified	1	::Unclassified
9770961392124	Rhymney Valley Express	75	Unclassified	1	::Unclassified
9770961434329	Express & Echo Tue	38	Unclassified	1	::Unclassified
9770961477203	Disney & Mine	240	Unclassified	1	::Unclassified
9770961482016	Reading Chronicle	60	Unclassified	1	::Unclassified
9770961707324	Citizen Tue	45	Unclassified	1	::Unclassified
9770961878116	Derby Evening Telegraph Mon	40	Unclassified	1	::Unclassified
9770961878246	Derby Telegraph	43	Unclassified	1	::Unclassified
9770961886210	Magazine	200	Unclassified	1	::Unclassified
9770961887149	Radio Times Lond	100	Unclassified	1	::Unclassified
9770961887866	Radio Times London Midland Ang	320	Unclassified	1	::Unclassified
9770961892198	Radio Times Ulster	160	Unclassified	1	::Unclassified
9770961958139	Tv Quick Granada	75	Unclassified	1	::Unclassified
9770962126056	Dover Express	80	Unclassified	1	::Unclassified
9770962166229	Tv Times England	93	Unclassified	1	::Unclassified
9770962166397	Tv Times	125	Unclassified	1	::Unclassified
9770962228446	Aberdeen Evening Express	45	Unclassified	1	::Unclassified
9770962232054	Grantham Journal	55	Unclassified	1	::Unclassified
9770962234065	Lincs Free Press	40	Unclassified	1	::Unclassified
9770962235024	Stamford Mercury	95	Unclassified	1	::Unclassified
9770962237073	Melton Times	55	Unclassified	1	::Unclassified
9770962246150	Shout	230	Unclassified	1	::Unclassified
9770962246983	Shout	300	Unclassified	1	::Unclassified
9770962318109	Boston Standard	70	Unclassified	1	::Unclassified
9770962327200	Gainsborough Standard	50	Unclassified	1	::Unclassified
9770962337094	Hastings Observer	75	Unclassified	1	::Unclassified
9770962349226	Northants Evening Telegraph Tu	43	Unclassified	1	::Unclassified
9770962349462	Northants Evening Telegraph Sa	45	Unclassified	1	::Unclassified
9770962500238	Lincolnshire  Echo	38	Unclassified	1	::Unclassified
9770962500368	Lincolnshire Echo	40	Unclassified	1	::Unclassified
9770962568115	Sandbach Chronicle	77	Unclassified	1	::Unclassified
9770962652357	Salisbury Journal	100	Unclassified	1	::Unclassified
9770962688028	Evening Argus Tue	38	Unclassified	1	::Unclassified
9770962753764	Buckingham Advertiser	60	Unclassified	1	::Unclassified
9770962783532	Dorset Echo	35	Unclassified	1	::Unclassified
9770962822156	Oxford Mail	42	Unclassified	1	::Unclassified
9770962838102	Official Tour De France	999	Unclassified	1	::Unclassified
9770962987077	Eastbourne Gazette	50	Unclassified	1	::Unclassified
9770962990121	Littlehampton Gazette	70	Unclassified	1	::Unclassified
9770962993092	Shoreham Herald	45	Unclassified	1	::Unclassified
9770962997212	Lancing Herald	75	Unclassified	1	::Unclassified
9770963120145	Take A Puzzle	210	Unclassified	1	::Unclassified
9770963172052	Pride	300	Unclassified	1	::Unclassified
9770963225062	Yorkshire Evening Post Sat	50	Unclassified	1	::Unclassified
9770963225826	Yorkshire Evening Post Tue	45	Unclassified	1	::Unclassified
9770963242243	Gazette Thu	48	Unclassified	1	::Unclassified
9770963242441	Shields Gazette Thu	55	Unclassified	1	::Unclassified
9770963242649	Gazette	65	Unclassified	1	::Unclassified
9770963283093	Central Somerset Gazette	65	Unclassified	1	::Unclassified
9770963324215	Glos Echo Monday	42	Unclassified	1	::Unclassified
9770963354403	Staffordshire Life	250	Unclassified	1	::Unclassified
9770963370168	Bognor Observer	75	Unclassified	1	::Unclassified
9770963372179	Chichester Observer	90	Unclassified	1	::Unclassified
9770963455131	Bridlington Free Press	50	Unclassified	1	::Unclassified
9770963772122	Peterborough Evening Telegraph	40	Unclassified	1	::Unclassified
9770963790096	Chorley Guardian	85	Unclassified	1	::Unclassified
9770963891151	Barbie	180	Unclassified	1	::Unclassified
9770963891953	Barbie	299	Unclassified	1	::Unclassified
9770963899119	Sunderland Echo Mon	45	Unclassified	1	::Unclassified
9770963899249	Sunderland Echo	48	Unclassified	1	::Unclassified
9770963899430	Sunderland Echo	55	Unclassified	1	::Unclassified
9770964096012	Lancashire Evening Post Mon	55	Unclassified	1	::Unclassified
9770964096296	Lancashire Evening Post	55	Unclassified	1	::Unclassified
9770964096692	Lancashire Evening Post	55	Unclassified	1	::Unclassified
9770964135087	Kent Messenger Maidstone	95	Unclassified	1	::Unclassified
9770964139092	Sheerness Times Guardian	80	Unclassified	1	::Unclassified
9770964216212	The Doncaster Star	45	Unclassified	1	::Unclassified
9770964217462	Sheffield Green Un	65	Unclassified	1	::Unclassified
9770964314062	Pinner Observer	70	Unclassified	1	::Unclassified
9770964686121	Cycling Plus	450	Unclassified	1	::Unclassified
9770965397262	Daily Sport Sat	50	Unclassified	1	::Unclassified
9770965398429	Sunday Sport	90	Unclassified	1	::Unclassified
9770965490307	Hunts Post	75	Unclassified	1	::Unclassified
9770965909144	Mansfield Chad	62	Unclassified	1	::Unclassified
9770965943049	The Herald 90Pm	90	Unclassified	1	::Unclassified
9770965943247	Herald Thurs	110	Unclassified	1	::Unclassified
9770965943568	Herald Sat	140	Unclassified	1	::Unclassified
9770966093125	Fhm	350	Unclassified	1	::Unclassified
9770966194457	Loughborough Echo	60	Unclassified	1	::Unclassified
9770966303040	Retford Times	60	Unclassified	1	::Unclassified
9770966321112	Holyhead Mail	75	Unclassified	1	::Unclassified
9770966353144	Truck & Driver	260	Unclassified	1	::Unclassified
9770966427142	Bbc Focus	430	Unclassified	1	::Unclassified
9770966588218	Hucknall & B Dispatch	60	Unclassified	1	::Unclassified
9770966811101	Cross Stitcher	499	Unclassified	1	::Unclassified
9770966849159	Inside Soap	175	Unclassified	1	::Unclassified
9770966849937	Inside Soap	125	Unclassified	1	::Unclassified
9770967123111	Ride Bmx	350	Unclassified	1	::Unclassified
9770967281460	Bingham Advertiser	55	Unclassified	1	::Unclassified
9770967309324	Burton Mail Tue	45	Unclassified	1	::Unclassified
9770967309454	Burton Mail	48	Unclassified	1	::Unclassified
9770967450149	Auto Express Spl	195	Unclassified	1	::Unclassified
9770967450934	Auto Express Spl	399	Unclassified	1	::Unclassified
9770967471106	Noddy	185	Unclassified	1	::Unclassified
9770967985993	Gamesmaster	450	Unclassified	1	::Unclassified
9770968354248	Tv Times Scot/Bord	120	Unclassified	1	::Unclassified
9770968393063	Southall Gazette	65	Unclassified	1	::Unclassified
9770968691961	Tv Quick Htv	150	Unclassified	1	::Unclassified
9770968827162	Magazine	220	Unclassified	1	::Unclassified
9770968990019	Barry District	40	Unclassified	1	::Unclassified
9770969570036	Southern Daily Echo	45	Unclassified	1	::Unclassified
9770976787007	Media Voice	300	Unclassified	1	::Unclassified
9771047163058	Quiltmaker	375	Unclassified	1	::Unclassified
9771051740047	Usa Today Thu	100	Unclassified	1	::Unclassified
9771051740313	Usa Today	170	Unclassified	1	::Unclassified
9771056348972	Nat Enq Michael Jackson Spec	299	Unclassified	1	::Unclassified
9771058298060	Haircut & Style	299	Unclassified	1	::Unclassified
9771058302101	Hairstyle	500	Unclassified	1	::Unclassified
9771069312007	Penthouse Lett	399	Unclassified	1	::Unclassified
9771071555003	Natural bodybulding	350	Unclassified	1	::Unclassified
9771072829059	Mccalls Quilting	399	Unclassified	1	::Unclassified
9771074768028	Playboy Presents	495	Unclassified	1	::Unclassified
9771082028008	Esquire Black Book	995	Unclassified	1	::Unclassified
9771092978027	Maxim Us	325	Unclassified	1	::Unclassified
9771099672010	Racer X Illustrated	350	Unclassified	1	::Unclassified
9771120498169	Corriere Della Sera	160	Unclassified	1	::Unclassified
9771120506253	La Gazzetta Dello Sport	160	Unclassified	1	::Unclassified
9771134658115	El Pais	150	Unclassified	1	::Unclassified
9771134658368	El Pais	160	Unclassified	1	::Unclassified
9771153039056	Vsd	320	Unclassified	1	::Unclassified
9771230767094	Motocykl	460	Unclassified	1	::Unclassified
9771230817904	Chip	839	Unclassified	1	::Unclassified
9771232850008	Pani Domu	93	Unclassified	1	::Unclassified
9771233297901	Kuchnia	525	Unclassified	1	::Unclassified
9771234999903	Focus	359	Unclassified	1	::Unclassified
9771320461079	Classic Inspirations	575	Unclassified	1	::Unclassified
9771350360021	London Magazine (The)	350	Unclassified	1	::Unclassified
9771350962133	Bbc Top Gear	390	Unclassified	1	::Unclassified
9771351019133	Mojo	430	Unclassified	1	::Unclassified
9771351074064	International Homes	450	Unclassified	1	::Unclassified
9771351201842	Radio Times	210	Unclassified	1	::Unclassified
9771351271104	Puzzle Selection	190	Unclassified	1	::Unclassified
9771351299054	Market Rasen Mail	50	Unclassified	1	::Unclassified
9771352308212	Asian Age Mon	80	Unclassified	1	::Unclassified
9771352702003	Quick Puzzles	145	Unclassified	1	::Unclassified
9771353234015	Cornish Guardian	85	Unclassified	1	::Unclassified
9771353347234	Loaded	390	Unclassified	1	::Unclassified
9771353393415	Leicester Mercury Mon	40	Unclassified	1	::Unclassified
9771353432398	Airdrie Advertiser	90	Unclassified	1	::Unclassified
9771353926330	Reading Post	70	Unclassified	1	::Unclassified
9771354061115	Top Marques	350	Unclassified	1	::Unclassified
9771354356044	Carp Talk	165	Unclassified	1	::Unclassified
9771354356983	Carp Talk	380	Unclassified	1	::Unclassified
9771354606330	East Fife Mail	48	Unclassified	1	::Unclassified
9771354608358	Fife Herald	48	Unclassified	1	::Unclassified
9771354744063	Derriere	499	Unclassified	1	::Unclassified
9771355086353	Bellshill Speaker	50	Unclassified	1	::Unclassified
9771355133033	Carmarthen Journal	65	Unclassified	1	::Unclassified
9771355314098	Orcadian	90	Unclassified	1	::Unclassified
9771355425176	Zest	360	Unclassified	1	::Unclassified
9771355668115	Best Of British	375	Unclassified	1	::Unclassified
9771355829127	Autocar	280	Unclassified	1	::Unclassified
9771355829912	Autocar	330	Unclassified	1	::Unclassified
9771355892084	Louth Leader	60	Unclassified	1	::Unclassified
9771355967119	Sugar	245	Unclassified	1	::Unclassified
9771356259084	Classic FM	500	Unclassified	1	::Unclassified
9771356463115	Top Of The Pops	235	Unclassified	1	::Unclassified
9771356463924	Top of the Pops	325	Unclassified	1	::Unclassified
9771356743118	Mens Health	380	Unclassified	1	::Unclassified
9771356854982	Liverpool Monthly	250	Unclassified	1	::Unclassified
9771357086108	Maxim	360	Unclassified	1	::Unclassified
9771357350544	Evertonian	295	Unclassified	1	::Unclassified
9770955185084	Razzle Extreme	325	Unclassified	1	::Unclassified
9770955263102	True Crime Special	345	Unclassified	1	::Unclassified
9770955353261	House Beautiful	299	Unclassified	1	::Unclassified
9770955493196	Todays Golfer	390	Unclassified	1	::Unclassified
9770955494889	Match	250	Unclassified	1	::Unclassified
9770955720025	Poot	299	Unclassified	1	::Unclassified
9770955875985	Scotland On Sunday	170	Unclassified	1	::Unclassified
9770956156144	Puzzler (The)	135	Unclassified	1	::Unclassified
9770956159145	Puzzler Collection	200	Unclassified	1	::Unclassified
9770956159220	Puzzler Collection	275	Unclassified	1	::Unclassified
9770956164187	Kriss Kross	195	Unclassified	1	::Unclassified
9770956167140	Puzzle Compendium	245	Unclassified	1	::Unclassified
9770956211225	Puzzler Quiz Kids	240	Unclassified	1	::Unclassified
9770956660146	Gun Mart	330	Unclassified	1	::Unclassified
9770956805561	Daily Mirror Sat	42	Unclassified	1	::Unclassified
9770956807374	Sunday Mirror	90	Unclassified	1	::Unclassified
9770956808777	Sunday People	85	Unclassified	1	::Unclassified
9770957240118	Classic American	395	Unclassified	1	::Unclassified
9770957418128	Shooting Gazette (The)	360	Unclassified	1	::Unclassified
9770957588210	Bbc Good Food	299	Unclassified	1	::Unclassified
9770957588296	Bbc Good Food	390	Unclassified	1	::Unclassified
9770957592163	Health & Fitness	370	Unclassified	1	::Unclassified
9770957623935	Daily Star	40	Unclassified	1	::Unclassified
9770957894175	Elle Decoration	410	Unclassified	1	::Unclassified
9770957985934	Yours	145	Unclassified	1	::Unclassified
9770958066090	Parkers Car Price Guide	350	Unclassified	1	::Unclassified
9770958198135	Period Living	340	Unclassified	1	::Unclassified
9770958236189	Tv Hits	240	Unclassified	1	::Unclassified
9770958327054	Great Yarmouth Mercury	90	Unclassified	1	::Unclassified
9770958389519	E Angl D Times (East) Mon	50	Unclassified	1	::Unclassified
9770958390225	E Angl D Times Tue	55	Unclassified	1	::Unclassified
